date,username,tweet_en
2022-10-03 16:01:01,Revenge00810455,holding peak meeting g20 countries bali november 2022 getting closer president returned lead meeting cabinet finalize various preparations g20 summit merdeka palace jakarta monday 3 october 2022
2022-10-03 15:58:49,giewhydi,"holding peak meeting g20 state bali november 2022 getting closer that, pak returned lead meeting cabinet finalize various preparations g20 summit merdeka palace jakarta monday 3 october 2022"
2022-10-03 15:56:40,opiik_piss,president jokowi returned meeting finalize preparation g20 summit held peak meeting g20 state bali november 2022 getting closer
2022-10-03 15:46:22,Senja_Merah1,president returned meeting finalize preparation g20 summit bali november 2022
2022-10-03 15:42:31,Ghee_Thok,president jokowi chaired meeting finalize preparation g20 summit bali november 2022
2022-10-03 15:31:54,saf45817671,"addition, meeting also discussed draft leaders declaration adopted head state head government november 2022 summit bali, done effort issue discussed sherpa track agreed upon"
2022-10-03 15:29:08,IntanAyuArimbi,vvip terminal gusti ngurah rai airport ready receive guests g20 summit bali
2022-10-03 15:04:03,PtBerita,ahead g20 summit ubud patrol sector police tourist attraction
2022-10-03 14:56:35,M3juahjuah,"ensure bali's readiness host president joko widodo directly review location g20 meeting president also wants ensure detailed agenda g20 summit agenda close international meetings, namely asean summit apec"
2022-10-03 14:55:51,M3juahjuah,"addition, meeting also discussed readiness bali well details session time g20 summit according airlangga indonesia hoping overall results discussion g20 leaders could simple summarized 34 paragraphs"
2022-10-03 14:51:54,M3juahjuah,holding peak meeting g20 state bali november 2022 getting closer president jokowi returned lead meeting cabinet finalize various preparations g20 summit merdeka palace jakarta monday 3 october 2022
2022-10-03 14:48:52,nkrijiwaraga,"let's support succeed implementation g20 summit bali, north sulawesi, g20indonesia recovertogerrecoverstronger g20indonesia2022 groupoftwentyindonesia sulawesiutara"
2022-10-03 14:27:02,tauberitamedia,president joko widodo jokowi chaired meeting cabinet finalize preparation g20 summit high level conference bali
2022-10-03 14:12:13,Ireng_Maulana45,"ensure readiness bali host president directly reviewing location g20 meeting president also wants ensure detailed agenda meeting agenda g20 summit close international meetings, namely asean summit apec"
2022-10-03 14:12:08,Ireng_Maulana45,"addition, meeting also discussed readiness bali well details session time g20 summit according airlangga indonesia hoping overall results discussion g20 leaders could simple summarized 34 paragraphs"
2022-10-03 14:11:52,Ireng_Maulana45,president returned meeting finalize preparation g20 summit held peak meeting g20 state bali november 2022 approaching president joko widodo returned lead meeting cabinet ranks
2022-10-03 14:01:53,yulitasaarii___,holding peak meeting g20 state bali november 2022 getting closer president jokowi returned lead meeting cabinet mature various preparations g20 summit merdeka palace monday 3 oct 2022
2022-10-03 13:51:59,detikcom_bali,summit g20 free tourism promotion secretary bali optimistic recovering g20indonesia
2022-10-03 12:59:00,pemprov_gtlo,health facility services g20 summit various health facilities prepared g20 delegation bali main hotel g20 g20 g20 g2022 recovertogetherrecoverstronar g20indonesia g20updates services healthy services
2022-10-03 12:27:38,TelkomAkses_,friend telecommunications access participate preparation process g20 summit activity held november 2022 bali information part telecommunications group task force secure telecommunications network summit event.
2022-10-03 12:21:40,jpnncom,beritabali bmkg preparing worst scenario 8 5 sr earthquakes shaking bali ahead
2022-10-03 12:15:03,detikcom_bali,bmkg anticipating threat magnitude 8 5 earthquakes ahead g20 bali summit
2022-10-03 11:32:44,bumn_sby_santun,bumn bumn green energy station ges ready serve g20 summit delegates bali november 2022 needs g20 activity vehicle mostly uses energy -friendly energy vehicles.
2022-10-03 11:02:40,detikcom_bali,ahead g20 summit raids hundreds vehicles sanur area
2022-10-03 10:56:37,BTerampil,green energy station ges ready serve g20 summit delegates bali november 2022 needs vehicles g20 activity mostly uses environmentally friendly energy vehicles energizingyou gespertamindukungung20
2022-10-03 10:39:20,BumnJambiJitu,pertamina ready serve g20 summit delegation bali november 2022 needs electric vehicles g20 gespertaminadukungg20 activities
2022-10-03 09:07:24,rutanpasangkayu,conveyed attending tactical floor game tfg pam ktt g20 led tni commander general andika perkasa gor kepaon bali
2022-10-03 09:05:07,Portalnesia1,ahead g20 summit ministry strengthening rabies control bali portalnesia pn pnnews
2022-10-03 09:02:14,Zyanpatra,bmkg ready scenario worst earthquake 8 5 sr shakes bali ahead g20 summit
2022-10-03 09:00:05,jpnncom,bmkg preparing worst scenario natural disasters earthquake 8 5 sr shook bali ahead g20 bmkg summit
2022-10-03 08:15:36,wahananewsdotco,bmkg prepares earthquake anticipation 8 5 summit g20 bali bmkg kttg20 g20 bali
2022-10-03 07:36:02,babegino1,preparation g20 summit bali indonesia right track
2022-10-03 07:21:44,_JinggaSaja_,ahead g20 summit ministry strengthening rabies control bali
2022-10-03 07:07:05,Rosecat27412184,chairman mpr supports g20 summit electric vehicle migration vehicles bali
2022-10-03 07:05:56,Rosecat27412184,ahead g20 summit ministry strengthening rabies control bali steps build tegeri
2022-10-02 21:51:10,ispeidata,ahead g20 summit ministry strengthening rabies control bali
2022-10-02 19:04:31,wangwang302,crazy even though want g20 summit bali november hmm
2022-10-02 19:02:58,BUMNBdgSigap,"friend bumn green energy station ges ready serve g20 summit delegates bali november 2022 needs vehicles g20 activities, mostly using environmentally friendly electric vehicles"
2022-10-02 17:15:43,langkatoday,"ahead g20 bali bmkg summit, prepare worst mitigation earthquake scenario"
2022-10-02 16:46:35,DamaiSulbar,prophet invited social change bad good indonesia bali summit peaceful lawanterorism tangkalradicalism merdeka pancasilardi nkrihargamati malaqbi melletediangangan manakarra sulbarinfo sulbarmoderate polewalimandar majene mamuju
2022-10-02 16:45:51,DamaiSulbar,religious teachers play role giving islamic lessons rahmatan lil alamin indonesia bali summit g20 damai lawanterorism tangkalradikalism merdeka pancasilardi nkrihargamati malaqbi melletedonganang manakarra sulbarinfo sulbarmoderat polewalimandar
2022-10-02 16:45:12,DamaiSulbar,"islam teaches balanced life worldly material spiritual ukhrawi indonesia bali summit tangkalradicalism merdeka pancasilardikalism, basis country nkrihargamati malaqbi melletedonganangan manakarra sulbarinfo sulbarmoderat"
2022-10-02 16:44:24,DamaiSulbar,islam qualified people able master science technology indonesian bali summit peami lawanterorism tangkalradicalism merdeka pancasilardasnas nkrihargamati malaqbi melletediangang manakarra sulbarinfo sulbarmoderat
2022-10-02 16:43:45,DamaiSulbar,religion present safety happiness welfare indonesian people bali summit g20 damai lawanterorism tangkalradikalism merdeka pancasilardi nkrihargamati malaqbi melletediangang manakarra sulbarinfo sulbarmoderat polewalimandar majene
2022-10-02 16:43:12,DamaiSulbar,principle religions teach goodness indonesia bali summit peaceful lawanterorism tangkalradicalism merdeka pancasilardi nkrihargamati malaqbi melletediatonganang manakarra sulbarinfo sulbarmoderate polewalim majene mamuju mamuju mengah
2022-10-02 16:42:30,DamaiSulbar,200 dai khatib surabaya declared opponents indonesian radicalism bali summit g20 damai lawanterorism tangkalradikalism merdeka pancasilardi nkrihargamati malaqbi melletediangang manakarra sulbarin sulbarin
2022-10-02 16:41:55,DamaiSulbar,indonesia's economy among highest among member states non -20 indonesia bali summit damai lawanterorism tangkalradikalism merdeka pancasilardi nkrihargamati malaqbi melletediangangan manakarra sulbarinfo sulbarmoderat
2022-10-02 16:41:20,DamaiSulbar,let's unite protect indonesian pancasila bali summit g20 damai lawanterorism tangkalradicalism merdeka pancasilardi nkrihargamati malaqbi melletediangang manakarra sulbarinfo sulbarmoderate polewalimar majene mamuju mamujutanggah mamasa
2022-10-02 16:40:41,DamaiSulbar,diversity differences weaknesses strength indonesia bali summit peaceful lawanterorism tangkalradicalism merdeka pancasilardi nkrihargamati malaqbi melletediangangan manakarra sulbarinfo sulbarmoderat polewalimandar majene
2022-10-02 15:44:14,IntanAyuArimbi,chairperson mpr ri supports g20 summit electric vehicle vehicle migration bali
2022-10-02 15:36:47,CEOfficialID,ahead g20 summit bali dpr way increase economic growth
2022-10-02 15:13:40,LisaWri39975245,"health service facilities g20 summit ready main hotel apurva kempinski bali g20indonesia recovertogerrecoverstronger g20indonesia2022 groupoftwentyindonesia, central java"
2022-10-02 15:13:16,LisaWri39975245,"parakreaf community bali invited succeed summit g20 g20indonesia recovertogetherrecoverstronar g2022 groupoftwentyindonesia, central java"
2022-10-02 14:50:03,okezonenews,"ahead g20 summit bali dpr way increase economic growth complete, story economic economic finances indonesia"
2022-10-02 14:34:02,tauberitamedia,head bmkg dwikorita said bmkg prepared mitigation step anticipating worst scenario event natural disaster g20 summit bali
2022-10-02 13:56:14,HumasPolsekWat1,repost public relations division national police welcoming g20 summit bali national police prepared number electric cars security escort
2022-10-02 13:36:04,SandraAgustin94,indonesian navy mobilized 12 warships secure g20 summit bali g20indonesia recovertogetherrecoverstronger g20indonesia2022 groupoftwentyindonesia west kalimantan
2022-10-02 13:34:43,nkrijiwaraga,"let's support succeed implementation g20 summit bali, north sulawesi, g20indonesia recovertogerrecoverstronger g20indonesia2022 groupoftwentyindonesia sulawesiutara"
2022-10-02 12:14:59,RasyaMahardika7,support succeed g20 summit bali
2022-10-02 12:11:05,kumparan,fate hundreds electric cars g20 summit event bali kumparanoto
2022-10-02 11:45:26,RasyaMahardika7,support succeed g20 summit bali
2022-10-02 11:21:39,RasyaMahardika7,support succeed g20 summit bali
2022-10-02 09:22:10,kalla_jengking,preparation menlu right track summit retno marsudi said indonesia's preparation carrying g20 summit bali mid -november correct path ready terms logistics substance thought preparation right track
2022-10-02 09:11:02,WWishfm107,support g20 bali indonesia summit ready middle global devisit
2022-10-02 09:09:15,garuda080,ahead g20 menlu summit meeting retno said indonesia ready terms logistics substance g20 summit face -to -face format held bali indonesia 15 november 2022 focus indonesia's presidency post pandemic global economy recovery
